# Constructed from biom file
#OTU ID	CWB1	MRM1	CWB3	FPP2	FWB2	MWB2	RPP1	RPB2	BRM1	FRR2	CRR1	BRM2	SPB2	BWB3	RRR2	BRR1	CPP2	MRR1	MPB1	SRM1	SPP3	BPP3	BWB1	BRM3	MRM3	SRR2	BWA1	CWA3	RPP3	RPB3	BWB2	CPB3	CWA1	FWA1	SPB3	MPB2	CRM3	RRR1	BWA2	SRM3	RWA3	RRM2	MPP3	FWB1	SWB2	SWA3	CRR3	MRM2	CRR2	RWB1	SRR1	FRM3	FRR3	SWB1	FPB3	RWB2	MRR2	MRR3	RRM1	FWA3	CPP3	MWA3	MPP2	BRR2	BPB1	RRM3	BPB2	CRM2	MPB3	FRR1	SPP1	BPP1	FWA2	SWA1	BWA3	FPP1	CPB2	CWB2	FPP3	MWB3	SWB3	BRR3	RPP2	CPP1	MWB1	SRM2	BPP2	SPB1	FPB1	RWA2	SRR3	RWB3	FWB3	BPB3	RPB1	SWA2	MPP1	FPB2	RWA1	MWA1	CWA2	FRM1	SPP2	RRR3	CRM1	CPB1	FRM2	MWA2
310.1984_223.1980	969549.0	0.0	693475.0	0.0	0.0	0.0	0.0	0.0	131975.0	0.0	537481.0	0.0	106400.0	356655.0	0.0	0.0	107449.0	57528.60156	0.0	378306.0	0.0	139901.0	137836.0	87745.60156	119814.0	0.0	670997.0	84248.20313	0.0	0.0	1903790.0	673130.0	0.0	56897.69922	0.0	0.0	98491.70313	0.0	1063260.0	45648.39844	0.0	0.0	0.0	0.0	263692.0	315928.0	116794.0	0.0	78387.79688	0.0	57065.19922	0.0	138043.0	189733.0	0.0	0.0	183531.0	0.0	0.0	167649.0	89668.20313	0.0	0.0	0.0	0.0	0.0	0.0	94836.10156	0.0	152306.0	0.0	0.0	79210.5	349999.0	55478.39844	0.0	458306.0	504796.0	0.0	237843.0	106548.0	0.0	0.0	54580.30078	0.0	0.0	182562.0	0.0	0.0	0.0	94544.89844	0.0	0.0	0.0	0.0	314431.0	69581.0	0.0	0.0	0.0	92523.89844	66708.79688	0.0	0.0	114044.0	505358.0	74430.60156	0.0
292.1045_ 36.4289	347971.0	0.0	378517.0	330742.0	417423.0	0.0	0.0	0.0	49903.5	386168.0	592239.0	0.0	55538.69922	0.0	0.0	0.0	337320.0	0.0	0.0	39255.19922	58656.5	0.0	0.0	62234.30078	0.0	50671.30078	0.0	135473.0	0.0	0.0	0.0	229430.0	111293.0	254771.0	0.0	0.0	404035.0	0.0	0.0	49978.5	0.0	0.0	0.0	461593.0	50479.0	0.0	392837.0	0.0	250574.0	0.0	78458.29688	474393.0	233772.0	35875.69922	346695.0	0.0	0.0	0.0	0.0	223044.0	233564.0	0.0	0.0	0.0	0.0	0.0	0.0	463268.0	0.0	395132.0	0.0	0.0	316917.0	0.0	0.0	421912.0	409453.0	383362.0	364588.0	0.0	0.0	0.0	0.0	189330.0	0.0	82092.39844	0.0	68849.20313	374707.0	0.0	71282.89844	0.0	443583.0	0.0	0.0	33329.80078	0.0	459679.0	0.0	0.0	131073.0	489406.0	0.0	0.0	257066.0	409235.0	509424.0	0.0
1037.9471_327.8035	0.0	805328.0	0.0	0.0	615603.0	0.0	0.0	655140.0	195580.0	487366.0	0.0	1107480.0	0.0	1816810.0	0.0	1215500.0	0.0	0.0	0.0	571325.0	0.0	0.0	0.0	339878.0	0.0	460864.0	0.0	0.0	0.0	419888.0	0.0	0.0	116899.0	422200.0	0.0	0.0	0.0	0.0	241642.0	0.0	1327860.0	1254660.0	0.0	648833.0	1857140.0	952122.0	0.0	0.0	0.0	1436220.0	244623.0	561599.0	481950.0	722597.0	299668.0	1556260.0	0.0	0.0	829561.0	775845.0	0.0	0.0	0.0	973681.0	0.0	1267330.0	433800.0	0.0	418699.0	465244.0	0.0	0.0	685419.0	484400.0	0.0	0.0	0.0	0.0	0.0	0.0	849682.0	0.0	0.0	0.0	0.0	1675870.0	0.0	0.0	309936.0	1270100.0	1015710.0	1384050.0	666580.0	0.0	724036.0	500510.0	0.0	310072.0	1065820.0	0.0	0.0	582166.0	0.0	596857.0	0.0	0.0	595878.0	0.0
887.2637_311.3506	0.0	10117600.0	0.0	0.0	0.0	487943.0	0.0	0.0	9856030.0	9835740.0	3579920.0	9964380.0	0.0	0.0	8887560.0	7462700.0	0.0	9712360.0	0.0	12124400.0	0.0	0.0	0.0	9776060.0	11377000.0	9494650.0	77054.89844	0.0	0.0	0.0	0.0	0.0	0.0	3198440.0	0.0	0.0	5004550.0	8645000.0	0.0	10958800.0	86770.79688	10699600.0	147062.0	0.0	0.0	0.0	3748790.0	10278500.0	3541080.0	0.0	9600420.0	9697040.0	9756040.0	0.0	0.0	0.0	9476130.0	8983360.0	11118200.0	3076910.0	0.0	0.0	61747.5	6510660.0	0.0	9806140.0	0.0	5021400.0	0.0	9729130.0	0.0	0.0	2890930.0	0.0	19558.59961	0.0	0.0	0.0	0.0	463208.0	0.0	7125050.0	0.0	0.0	476079.0	9690220.0	0.0	0.0	0.0	82430.89844	8516520.0	0.0	0.0	0.0	0.0	0.0	85533.5	0.0	103669.0	0.0	0.0	10094900.0	0.0	9131330.0	4929560.0	0.0	9877110.0	0.0
590.1322_220.7574	0.0	230710.0	0.0	0.0	0.0	93467.79688	0.0	0.0	132997.0	0.0	0.0	311228.0	0.0	296251.0	0.0	163324.0	0.0	257775.0	99677.20313	195029.0	103445.0	206354.0	51001.60156	60087.69922	120118.0	154659.0	0.0	0.0	0.0	0.0	84887.0	0.0	0.0	0.0	160561.0	73921.60156	0.0	0.0	54788.19922	188146.0	0.0	0.0	0.0	0.0	136660.0	298073.0	0.0	320392.0	0.0	0.0	254975.0	0.0	0.0	239377.0	0.0	0.0	351511.0	142743.0	0.0	0.0	0.0	214777.0	163280.0	108119.0	29784.09961	0.0	131349.0	0.0	257871.0	0.0	134224.0	212840.0	0.0	67638.79688	248141.0	0.0	0.0	0.0	0.0	314867.0	188089.0	599917.0	0.0	0.0	173753.0	194202.0	114522.0	0.0	0.0	0.0	251161.0	0.0	0.0	23326.0	0.0	481572.0	77346.20313	0.0	0.0	122582.0	0.0	0.0	83722.89844	0.0	0.0	0.0	0.0	212113.0
856.7107_329.0777	0.0	212018.0	0.0	0.0	66457.20313	0.0	0.0	405590.0	338314.0	0.0	0.0	362329.0	0.0	0.0	0.0	0.0	0.0	933229.0	187164.0	425583.0	0.0	0.0	91313.79688	278684.0	1547180.0	0.0	0.0	0.0	0.0	748291.0	92502.0	0.0	0.0	344980.0	0.0	377901.0	73569.89844	738658.0	220956.0	824536.0	104664.0	1242680.0	83515.79688	420080.0	962876.0	251910.0	0.0	543306.0	0.0	1230020.0	801617.0	417507.0	0.0	576435.0	0.0	1163370.0	381536.0	0.0	1037300.0	0.0	0.0	0.0	0.0	0.0	74767.89844	870311.0	0.0	83838.20313	177501.0	0.0	0.0	0.0	0.0	330462.0	0.0	0.0	0.0	0.0	0.0	0.0	944095.0	0.0	192746.0	0.0	0.0	299465.0	0.0	0.0	87039.70313	0.0	310052.0	1123580.0	417328.0	0.0	732818.0	363979.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	731772.0	77242.10156	0.0	422580.0	0.0
579.1825_275.8646	0.0	2742950.0	0.0	0.0	0.0	0.0	0.0	0.0	2450220.0	690961.0	79503.20313	1695440.0	0.0	86836.70313	1102210.0	1008630.0	0.0	963261.0	0.0	2071830.0	0.0	0.0	37005.5	1793740.0	2508680.0	1389870.0	305061.0	0.0	0.0	0.0	0.0	0.0	0.0	173253.0	0.0	0.0	99667.89844	1208980.0	282053.0	1813860.0	0.0	2344220.0	0.0	0.0	0.0	166628.0	0.0	2970360.0	79247.5	0.0	1433620.0	685328.0	700404.0	71702.5	0.0	0.0	1064130.0	1011940.0	2358220.0	147424.0	0.0	139772.0	0.0	1200190.0	0.0	1935830.0	0.0	107795.0	0.0	669541.0	0.0	0.0	166092.0	118262.0	221379.0	0.0	0.0	0.0	0.0	0.0	0.0	957634.0	0.0	0.0	213080.0	1918930.0	0.0	0.0	0.0	0.0	1391410.0	0.0	0.0	0.0	0.0	183633.0	0.0	0.0	0.0	0.0	0.0	674694.0	0.0	1079710.0	104387.0	0.0	694360.0	117621.0
473.1856_276.9000	0.0	0.0	0.0	408584.0	0.0	91475.89844	0.0	0.0	151118.0	232923.0	0.0	234383.0	376329.0	0.0	0.0	0.0	159939.0	0.0	318304.0	318665.0	337342.0	345353.0	125674.0	175294.0	0.0	234716.0	0.0	0.0	0.0	0.0	159571.0	0.0	0.0	67368.70313	385220.0	308257.0	0.0	0.0	284197.0	237712.0	0.0	0.0	218487.0	37633.0	0.0	0.0	0.0	0.0	0.0	0.0	107960.0	0.0	0.0	0.0	164514.0	0.0	319324.0	171317.0	0.0	0.0	0.0	0.0	328643.0	334402.0	266696.0	0.0	169617.0	0.0	268495.0	0.0	373580.0	373919.0	0.0	0.0	325946.0	208892.0	0.0	0.0	391539.0	282150.0	0.0	304827.0	0.0	0.0	139041.0	289365.0	373698.0	385542.0	148822.0	0.0	169495.0	0.0	41151.60156	336323.0	0.0	0.0	184498.0	284301.0	0.0	46224.69922	0.0	0.0	384745.0	0.0	0.0	0.0	0.0	0.0
611.0640_ 26.3693	0.0	0.0	0.0	141515.0	126885.0	0.0	0.0	0.0	0.0	121983.0	0.0	0.0	97196.70313	0.0	0.0	0.0	0.0	94768.29688	191077.0	105611.0	99389.29688	156385.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123084.0	0.0	0.0	139276.0	171744.0	138906.0	187019.0	0.0	92890.10156	286496.0	97917.89844	0.0	0.0	147823.0	133640.0	128231.0	0.0	0.0	85521.0	0.0	0.0	112937.0	109715.0	117650.0	156145.0	127531.0	0.0	100064.0	93439.39844	0.0	186300.0	0.0	0.0	59644.0	0.0	219568.0	0.0	182542.0	0.0	216984.0	130724.0	0.0	159566.0	171776.0	0.0	0.0	138949.0	0.0	0.0	153790.0	0.0	0.0	0.0	0.0	0.0	0.0	105559.0	148693.0	155059.0	116798.0	0.0	142474.0	0.0	144594.0	199572.0	0.0	0.0	0.0	128067.0	0.0	0.0	0.0	142898.0	95050.60156	80130.0	0.0	0.0	136127.0	0.0
938.5116_356.9025	0.0	0.0	0.0	0.0	0.0	4166840.0	1148590.0	1113250.0	0.0	0.0	0.0	0.0	502066.0	4070640.0	1521380.0	0.0	0.0	1158060.0	657981.0	229493.0	313158.0	402625.0	3046210.0	0.0	0.0	350143.0	3094360.0	0.0	1138190.0	884111.0	2887170.0	0.0	0.0	446107.0	419808.0	776625.0	0.0	1853820.0	2926330.0	0.0	0.0	0.0	830138.0	0.0	2477490.0	521920.0	0.0	0.0	0.0	2680220.0	350699.0	0.0	0.0	2644100.0	0.0	0.0	0.0	947888.0	0.0	0.0	0.0	0.0	795442.0	0.0	828349.0	0.0	929127.0	0.0	766419.0	0.0	383490.0	405215.0	407806.0	697474.0	4403400.0	0.0	0.0	0.0	0.0	3062440.0	2311540.0	0.0	1128630.0	0.0	3090780.0	0.0	375635.0	493735.0	0.0	0.0	0.0	0.0	0.0	691171.0	899030.0	588299.0	811555.0	0.0	0.0	0.0	0.0	0.0	305518.0	2254510.0	0.0	0.0	0.0	0.0
279.2136_259.7485	43672.69922	120432.0	38809.89844	0.0	0.0	0.0	0.0	43443.0	622691.0	0.0	382284.0	278980.0	0.0	179931.0	215074.0	0.0	0.0	0.0	0.0	0.0	77240.10156	47275.19922	161886.0	438011.0	202496.0	379137.0	160236.0	42351.5	61611.80078	154352.0	198914.0	541657.0	0.0	0.0	0.0	0.0	0.0	90343.70313	144099.0	0.0	483151.0	442300.0	0.0	0.0	106345.0	209176.0	0.0	144446.0	0.0	0.0	71775.0	0.0	0.0	174309.0	0.0	151214.0	0.0	0.0	0.0	0.0	0.0	0.0	304291.0	0.0	174797.0	0.0	566053.0	526505.0	0.0	0.0	234156.0	0.0	0.0	0.0	0.0	0.0	428316.0	411529.0	0.0	40787.30078	152663.0	364788.0	0.0	0.0	0.0	0.0	224511.0	196734.0	0.0	0.0	309836.0	0.0	0.0	161070.0	178322.0	0.0	0.0	0.0	233637.0	0.0	0.0	0.0	0.0	184842.0	0.0	608427.0	0.0	0.0
399.3430_342.2051	297699.0	706720.0	185257.0	0.0	0.0	637302.0	0.0	547221.0	455697.0	0.0	484859.0	59322.80078	0.0	216433.0	708074.0	538518.0	0.0	0.0	700568.0	0.0	0.0	0.0	361136.0	0.0	672183.0	0.0	1351470.0	0.0	498949.0	0.0	332542.0	0.0	0.0	278780.0	518053.0	699379.0	0.0	0.0	1444010.0	0.0	0.0	247755.0	722137.0	0.0	0.0	0.0	0.0	643653.0	0.0	0.0	0.0	0.0	0.0	0.0	472521.0	225239.0	0.0	0.0	0.0	447918.0	0.0	0.0	749456.0	605668.0	657265.0	0.0	0.0	0.0	735966.0	0.0	529563.0	0.0	262609.0	0.0	1431020.0	0.0	0.0	0.0	513604.0	704211.0	0.0	592713.0	0.0	0.0	749426.0	0.0	494289.0	461612.0	490253.0	0.0	0.0	209821.0	0.0	540491.0	0.0	1369130.0	0.0	388461.0	0.0	1437920.0	0.0	0.0	0.0	696603.0	434526.0	154980.0	0.0	0.0
256.2936_184.5790	98442.89844	0.0	238970.0	0.0	157718.0	0.0	0.0	0.0	144199.0	0.0	132936.0	111099.0	0.0	56119.19922	0.0	0.0	102079.0	150658.0	169096.0	104523.0	0.0	0.0	74729.0	101816.0	0.0	0.0	89379.10156	93715.20313	0.0	0.0	173577.0	623388.0	87833.89844	99124.70313	0.0	0.0	159740.0	0.0	143239.0	87956.89844	0.0	0.0	0.0	213665.0	136373.0	0.0	61494.60156	0.0	148417.0	0.0	0.0	0.0	0.0	103502.0	0.0	0.0	0.0	143843.0	0.0	98167.39844	95034.29688	0.0	0.0	0.0	240449.0	0.0	62334.80078	106222.0	0.0	0.0	0.0	125501.0	69390.20313	0.0	196403.0	0.0	135704.0	58461.80078	200009.0	0.0	140384.0	93077.5	0.0	112501.0	0.0	164651.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133053.0	0.0	196399.0	0.0	0.0	0.0	0.0	196843.0	149837.0	0.0	0.0	117163.0	903798.0	0.0	0.0
400.2379_277.1929	44161.39844	0.0	0.0	0.0	82964.20313	238450.0	0.0	0.0	0.0	0.0	138635.0	0.0	101419.0	0.0	0.0	407293.0	0.0	240021.0	224643.0	157335.0	253236.0	180170.0	158989.0	139679.0	0.0	0.0	0.0	0.0	0.0	45872.60156	213310.0	0.0	0.0	105905.0	230185.0	280835.0	0.0	0.0	57012.89844	0.0	0.0	0.0	250127.0	0.0	186443.0	284670.0	74462.89844	0.0	63178.60156	0.0	0.0	0.0	0.0	127938.0	80619.29688	0.0	0.0	0.0	0.0	0.0	0.0	93979.10156	160411.0	0.0	301945.0	0.0	254885.0	98895.0	247819.0	0.0	213992.0	77513.29688	64731.10156	0.0	448230.0	0.0	0.0	31497.59961	80515.5	79443.60156	165594.0	0.0	0.0	0.0	149403.0	0.0	0.0	86449.5	218600.0	0.0	0.0	0.0	0.0	291051.0	0.0	241648.0	120793.0	0.0	0.0	0.0	0.0	0.0	197926.0	0.0	0.0	26898.09961	0.0	224175.0
314.4221_238.3887	441309.0	44243.60156	341867.0	0.0	0.0	0.0	0.0	0.0	347862.0	0.0	114769.0	430812.0	59103.0	1440840.0	0.0	252136.0	0.0	1052620.0	88568.39844	197770.0	0.0	94842.39844	216881.0	269414.0	0.0	139996.0	442864.0	0.0	0.0	0.0	327280.0	0.0	0.0	0.0	102915.0	0.0	0.0	0.0	511260.0	184377.0	0.0	0.0	0.0	0.0	119514.0	191792.0	99460.79688	0.0	107414.0	0.0	144555.0	0.0	0.0	100060.0	0.0	0.0	125125.0	198120.0	0.0	0.0	0.0	124919.0	0.0	261493.0	296498.0	0.0	237104.0	0.0	79673.29688	0.0	19166.80078	123056.0	0.0	178714.0	310426.0	0.0	0.0	0.0	0.0	0.0	64020.69922	242316.0	0.0	0.0	0.0	140344.0	81249.70313	72880.29688	0.0	0.0	161554.0	0.0	0.0	257563.0	0.0	244434.0	94619.5	0.0	0.0	0.0	0.0	0.0	18707.69922	0.0	0.0	0.0	0.0	48364.89844
269.1579_159.0498	228017.0	0.0	258260.0	294817.0	0.0	0.0	0.0	0.0	247150.0	170264.0	104136.0	0.0	0.0	0.0	0.0	62813.89844	154238.0	217367.0	0.0	0.0	0.0	0.0	0.0	191463.0	0.0	277697.0	176441.0	53622.80078	0.0	0.0	0.0	91854.39844	0.0	78003.5	0.0	0.0	118708.0	217786.0	116743.0	0.0	0.0	0.0	0.0	0.0	0.0	69220.29688	61789.69922	0.0	99122.70313	0.0	0.0	489109.0	623761.0	80565.89844	0.0	0.0	279058.0	0.0	0.0	79494.20313	188476.0	0.0	0.0	414127.0	0.0	0.0	0.0	63454.30078	0.0	157112.0	0.0	87302.70313	104061.0	299105.0	177931.0	137669.0	112486.0	246929.0	147224.0	0.0	163622.0	248055.0	0.0	144438.0	0.0	0.0	103100.0	0.0	0.0	0.0	0.0	0.0	208699.0	327788.0	0.0	57478.5	0.0	0.0	0.0	0.0	147288.0	0.0	0.0	0.0	131890.0	138559.0	91489.60156	0.0
289.0862_270.3776	40708.80078	1056220.0	28779.90039	0.0	252876.0	0.0	0.0	0.0	1382880.0	463253.0	316747.0	1222480.0	0.0	0.0	585014.0	1166230.0	0.0	1218220.0	0.0	762293.0	0.0	0.0	0.0	1143210.0	1238030.0	1128870.0	2191470.0	45090.19922	0.0	0.0	0.0	0.0	0.0	242981.0	0.0	0.0	251273.0	522853.0	304226.0	1161750.0	0.0	0.0	181582.0	0.0	0.0	0.0	350525.0	1247660.0	374336.0	0.0	1723910.0	281173.0	347666.0	0.0	0.0	0.0	1354670.0	1495620.0	662473.0	218067.0	0.0	0.0	0.0	1062750.0	0.0	665972.0	0.0	0.0	0.0	304279.0	0.0	0.0	342480.0	0.0	690232.0	0.0	0.0	68240.29688	0.0	0.0	0.0	922660.0	0.0	0.0	0.0	854843.0	0.0	0.0	0.0	0.0	1191720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42693.0	517043.0	220660.0	346094.0	270901.0	31624.0	409421.0	0.0
245.1706_249.8481	527599.0	0.0	452420.0	0.0	0.0	0.0	209332.0	150895.0	395165.0	0.0	158370.0	521649.0	205983.0	168356.0	0.0	1862480.0	0.0	363316.0	0.0	1026540.0	0.0	433012.0	535428.0	1229230.0	186094.0	871279.0	961561.0	0.0	197058.0	282596.0	466170.0	0.0	0.0	160687.0	833075.0	372536.0	0.0	0.0	1005050.0	0.0	0.0	0.0	0.0	0.0	0.0	424202.0	0.0	590483.0	148848.0	0.0	727162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265480.0	179744.0	0.0	546724.0	0.0	754087.0	442108.0	0.0	1755690.0	0.0	0.0	0.0	0.0	828866.0	0.0	320585.0	1318700.0	0.0	0.0	534259.0	0.0	0.0	0.0	1115760.0	34141.60156	0.0	0.0	433677.0	283509.0	249191.0	0.0	137888.0	1645400.0	0.0	0.0	423962.0	0.0	471539.0	0.0	0.0	0.0	395890.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.4937_311.8208	0.0	1269770.0	0.0	0.0	0.0	0.0	0.0	0.0	1887510.0	0.0	0.0	1877910.0	1111250.0	1021570.0	0.0	0.0	0.0	1993750.0	1882630.0	1659330.0	715229.0	763881.0	0.0	2205360.0	1492210.0	856010.0	0.0	0.0	0.0	0.0	1248430.0	0.0	0.0	0.0	1273010.0	2394010.0	0.0	0.0	825393.0	1649330.0	0.0	0.0	513123.0	0.0	1407920.0	751272.0	0.0	1657900.0	0.0	0.0	977440.0	0.0	0.0	1167770.0	100691.0	0.0	2341270.0	2225190.0	0.0	0.0	0.0	0.0	520760.0	1540600.0	2294590.0	0.0	1964610.0	0.0	1999390.0	0.0	656486.0	765138.0	0.0	703009.0	0.0	0.0	0.0	0.0	0.0	0.0	1118920.0	1304390.0	0.0	0.0	145953.0	1425510.0	614069.0	1337580.0	73352.89844	0.0	962050.0	0.0	0.0	2396710.0	0.0	688917.0	456007.0	60912.69922	0.0	0.0	0.0	0.0	715066.0	67342.79688	0.0	0.0	0.0	0.0
Anthocyanin [M+]|Coumaroylated Anthocyanidin Gloucoside|3-(Coum-Rha-Glc)-5-Glc-Petunidin_r26	0.0	588240.0	0.0	12546200.0	133484.0	0.0	10991300.0	10385000.0	0.0	0.0	0.0	0.0	10952400.0	0.0	0.0	0.0	6703570.0	129797.0	12062100.0	0.0	14411400.0	13410600.0	0.0	0.0	634913.0	0.0	0.0	0.0	10286400.0	13318800.0	0.0	2051200.0	0.0	0.0	10234700.0	14462900.0	0.0	0.0	0.0	0.0	108608.0	88902.39844	14934500.0	131945.0	0.0	136272.0	0.0	600664.0	0.0	0.0	0.0	0.0	0.0	0.0	9210970.0	0.0	127621.0	137862.0	0.0	0.0	6682040.0	0.0	14389200.0	0.0	12516800.0	0.0	12430600.0	0.0	12853100.0	0.0	15924800.0	14414900.0	0.0	175084.0	0.0	12795600.0	1844850.0	0.0	11459700.0	0.0	0.0	0.0	12030600.0	6473470.0	0.0	0.0	14842600.0	10277900.0	10350900.0	0.0	0.0	0.0	0.0	12379200.0	12120400.0	166006.0	14486900.0	8798700.0	0.0	0.0	0.0	0.0	15245800.0	0.0	0.0	2228410.0	0.0	0.0
1118.7362_394.4695	0.0	169892.0	0.0	0.0	0.0	0.0	0.0	0.0	393978.0	146847.0	0.0	364028.0	174081.0	0.0	0.0	98285.10156	0.0	235781.0	150041.0	196508.0	0.0	0.0	0.0	293157.0	173605.0	159053.0	49820.60156	0.0	0.0	0.0	0.0	0.0	0.0	420496.0	147233.0	161820.0	0.0	0.0	148612.0	199765.0	0.0	0.0	0.0	78044.29688	66947.29688	171289.0	0.0	178758.0	0.0	0.0	196746.0	218105.0	138458.0	51745.0	459634.0	0.0	198581.0	190445.0	0.0	421979.0	0.0	0.0	0.0	0.0	255173.0	0.0	260199.0	0.0	141628.0	154606.0	0.0	0.0	448360.0	189074.0	133917.0	0.0	0.0	0.0	0.0	0.0	60598.89844	0.0	0.0	0.0	0.0	217433.0	0.0	230645.0	538913.0	0.0	159246.0	0.0	91725.70313	249904.0	0.0	181619.0	0.0	451623.0	0.0	132261.0	0.0	192168.0	0.0	0.0	0.0	0.0	190528.0	0.0
374.1178_ 40.6564	0.0	27119.40039	0.0	0.0	0.0	42803.60156	53905.10156	0.0	30368.09961	0.0	0.0	51621.30078	0.0	0.0	0.0	0.0	0.0	55347.10156	0.0	0.0	0.0	0.0	25083.09961	31436.0	41025.60156	0.0	98143.10156	0.0	77876.89844	54337.10156	22206.59961	0.0	0.0	262639.0	0.0	0.0	0.0	0.0	42286.0	39850.89844	0.0	64518.10156	0.0	89132.60156	41740.80078	0.0	396422.0	29073.0	21550.59961	68834.70313	0.0	132187.0	78548.39844	0.0	0.0	30720.59961	89441.20313	56659.89844	91469.29688	228373.0	0.0	0.0	0.0	0.0	60684.10156	59243.80078	0.0	0.0	0.0	108231.0	0.0	65321.60156	0.0	0.0	106637.0	0.0	0.0	0.0	0.0	21195.80078	56897.30078	24949.40039	66196.79688	0.0	36171.0	0.0	66580.20313	0.0	0.0	0.0	0.0	61304.19922	126810.0	59077.80078	59222.89844	0.0	44268.0	0.0	0.0	296053.0	0.0	125618.0	0.0	0.0	0.0	0.0	144282.0	0.0
460.2027_ 23.9615	0.0	0.0	0.0	238778.0	254262.0	0.0	587865.0	0.0	1550690.0	155411.0	0.0	1210860.0	896588.0	0.0	0.0	0.0	0.0	0.0	457934.0	628817.0	566494.0	362061.0	0.0	0.0	0.0	0.0	0.0	0.0	545184.0	412418.0	0.0	0.0	0.0	287073.0	0.0	469575.0	0.0	0.0	0.0	1166700.0	0.0	0.0	289576.0	233310.0	0.0	858995.0	0.0	0.0	0.0	0.0	0.0	246993.0	168378.0	524385.0	180058.0	0.0	0.0	0.0	0.0	207450.0	0.0	0.0	833410.0	0.0	408238.0	0.0	265689.0	0.0	332599.0	166980.0	441575.0	528848.0	311829.0	660201.0	0.0	346308.0	0.0	0.0	234798.0	0.0	837735.0	0.0	527209.0	0.0	0.0	1161450.0	655153.0	604392.0	225609.0	0.0	0.0	0.0	174237.0	395229.0	0.0	795196.0	1172010.0	225769.0	0.0	0.0	0.0	187346.0	568750.0	0.0	0.0	0.0	151184.0	0.0
252.1166_ 69.5914	67702.0	0.0	212684.0	424882.0	0.0	0.0	0.0	0.0	862237.0	68331.5	33954.0	826232.0	0.0	0.0	0.0	0.0	182466.0	79306.79688	0.0	0.0	3401800.0	0.0	0.0	937845.0	0.0	0.0	1572900.0	116125.0	0.0	0.0	0.0	117709.0	72669.10156	92975.70313	2012990.0	130340.0	595868.0	0.0	427170.0	258670.0	0.0	0.0	2957350.0	0.0	221607.0	251919.0	33682.39844	0.0	62022.69922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140900.0	335786.0	0.0	0.0	250506.0	466289.0	0.0	0.0	38539.89844	0.0	68878.39844	0.0	0.0	0.0	210528.0	1295560.0	36813.5	70654.0	109424.0	152434.0	0.0	141473.0	203466.0	0.0	335841.0	0.0	203320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251872.0	67603.70313	180164.0	0.0	0.0	228099.0	0.0	0.0	0.0	639315.0	520060.0	0.0	0.0
185.0724_ 42.1373	1715100.0	0.0	1112290.0	127758.0	473334.0	0.0	0.0	0.0	0.0	296392.0	448934.0	0.0	0.0	0.0	0.0	0.0	287520.0	0.0	0.0	0.0	91859.0	0.0	0.0	0.0	0.0	210269.0	0.0	648356.0	0.0	0.0	0.0	793919.0	494110.0	464882.0	0.0	0.0	666954.0	0.0	165544.0	0.0	0.0	0.0	50977.10156	430426.0	0.0	0.0	317191.0	0.0	414674.0	0.0	211295.0	385178.0	333679.0	0.0	99651.10156	0.0	160193.0	165555.0	0.0	638705.0	337071.0	0.0	0.0	0.0	0.0	262691.0	64018.10156	811388.0	152116.0	278785.0	49950.10156	0.0	536833.0	0.0	0.0	92089.89844	601904.0	1389090.0	103601.0	0.0	0.0	0.0	0.0	617051.0	0.0	0.0	0.0	0.0	99810.0	0.0	168337.0	0.0	279830.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437740.0	397592.0	86483.5	0.0	1124090.0	854271.0	287200.0	0.0
183.0915_ 44.8911	116811.0	0.0	264304.0	131453.0	1305010.0	0.0	0.0	0.0	1453480.0	152728.0	366003.0	0.0	0.0	0.0	0.0	0.0	480593.0	0.0	0.0	852685.0	0.0	1325720.0	0.0	1462260.0	0.0	1505640.0	0.0	0.0	0.0	0.0	1880670.0	143666.0	63627.30078	97024.29688	0.0	0.0	237098.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1615170.0	1701320.0	202590.0	0.0	114282.0	0.0	1929370.0	0.0	182744.0	0.0	0.0	0.0	0.0	0.0	0.0	92981.5	482467.0	0.0	0.0	1753810.0	0.0	0.0	0.0	149766.0	0.0	189707.0	1659090.0	0.0	817866.0	1585060.0	0.0	1389460.0	74524.5	208905.0	121913.0	2148680.0	1530190.0	0.0	0.0	395907.0	0.0	0.0	1833510.0	0.0	0.0	0.0	0.0	0.0	91338.60156	0.0	0.0	1611340.0	0.0	0.0	0.0	775084.0	69120.39844	1467160.0	1776510.0	0.0	257196.0	233960.0	0.0	757042.0
